Flight Number,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Dom Intl Flag,Total Cargo Weight Leg (Kgs),Total Mail Weight Leg (Kgs)
AI9691,VTRKG,JAI,LKO,D,0.0,0.0
AI9691,VTRKH,JAI,LKO,D,0.0,0.0
AI9691,VTRKK,JAI,LKO,D,0.0,0.0
AI9692,VTAII,LKO,JAI,D,0.0,0.0
AI9692,VTAIT,LKO,JAI,D,0.0,0.0
AI9692,VTAIU,LKO,JAI,D,0.0,0.0
AI9692,VTRKD,LKO,JAI,D,0.0,0.0
AI9692,VTRKG,LKO,JAI,D,0.0,0.0
AI9692,VTRKK,LKO,JAI,D,0.0,0.0
AI9711,VTRKE,CCU,SHL,D,24.0,0.0
AI9711,VTRKH,CCU,SHL,D,15.0,0.0
AI9711,VTRKJ,CCU,SHL,D,21.0,0.0
AI9712,VTRKE,SHL,CCU,D,0.0,0.0
AI9712,VTRKH,SHL,CCU,D,0.0,0.0
AI9712,VTRKJ,SHL,CCU,D,0.0,0.0
AI9713,VTAII,DEL,DHM,D,0.0,0.0
AI9713,VTAIT,DEL,DHM,D,0.0,0.0
AI9713,VTAIU,DEL,DHM,D,0.0,0.0
AI9713,VTAIW,DEL,DHM,D,0.0,0.0
AI9713,VTRKD,DEL,DHM,D,0.0,0.0
AI9713,VTRKE,DEL,DHM,D,0.0,0.0
AI9713,VTRKF,DEL,DHM,D,0.0,0.0
AI9713,VTRKG,DEL,DHM,D,0.0,0.0
AI9713,VTRKK,DEL,DHM,D,0.0,0.0
AI9714,VTAII,DHM,DEL,D,0.0,12.0
AI9714,VTRKK,DHM,DEL,D,0.0,10.0
AI9719,VTRKH,BBI,IXR,D,0.0,0.0
AI9719,VTRKH,CCU,BBI,D,0.0,0.0
AI9719,VTRKH,IXR,RPR,D,0.0,0.0
AI9719,VTRKJ,CCU,BBI,D,0.0,0.0
AI9720,VTRKE,IXR,RPR,D,0.0,0.0
AI9720,VTRKE,RPR,JRG,D,0.0,0.0
AI9720,VTRKH,IXR,CCU,D,0.0,0.0
AI9720,VTRKH,IXR,RPR,D,0.0,0.0
AI9720,VTRKH,RPR,JRG,D,0.0,0.0
AI9720,VTRKJ,IXR,CCU,D,0.0,0.0
AI9720,VTRKJ,IXR,RPR,D,0.0,0.0
AI9720,VTRKJ,RPR,JRG,D,0.0,0.0
AI9727,VTRKE,BBI,JRG,D,0.0,0.0
AI9727,VTRKE,CCU,IXR,D,0.0,0.0
AI9727,VTRKE,IXR,BBI,D,0.0,0.0
AI9727,VTRKH,BBI,JRG,D,3.0,0.0
AI9727,VTRKH,CCU,IXR,D,44.0,0.0
AI9727,VTRKH,IXR,BBI,D,3.0,0.0
AI9727,VTRKJ,BBI,JRG,D,85.0,0.0
AI9727,VTRKJ,CCU,IXR,D,88.0,0.0
AI9727,VTRKJ,IXR,BBI,D,85.0,0.0
AI9731,VTRKE,CCU,GAU,D,24.0,0.0
AI9731,VTRKE,GAU,TEZ,D,24.0,0.0
AI9731,VTRKH,CCU,GAU,D,2803.0,0.0
AI9731,VTRKH,GAU,TEZ,D,50.0,0.0
AI9731,VTRKJ,CCU,GAU,D,0.0,0.0
AI9731,VTRKJ,GAU,TEZ,D,0.0,0.0
AI9732,VTRKE,GAU,CCU,D,0.0,0.0
AI9732,VTRKE,TEZ,GAU,D,0.0,0.0
AI9732,VTRKH,GAU,CCU,D,4.0,0.0
AI9732,VTRKH,TEZ,GAU,D,0.0,0.0
AI9732,VTRKJ,GAU,CCU,D,0.0,0.0
AI9732,VTRKJ,TEZ,GAU,D,0.0,0.0
AI9733,VTRKH,CCU,GAU,D,2424.0,0.0
AI9733,VTRKH,GAU,IXI,D,26.0,0.0
AI9733,VTRKJ,CCU,GAU,D,1925.0,0.0
AI9733,VTRKJ,GAU,IXI,D,0.0,0.0
AI9733,VTRKJ,GAU,IXT,D,54.0,0.0
AI9734,VTRKH,GAU,CCU,D,0.0,0.0
AI9734,VTRKH,IXI,GAU,D,0.0,0.0
AI9734,VTRKJ,GAU,CCU,D,0.0,0.0
AI9734,VTRKJ,IXI,GAU,D,26.0,0.0
AI9803,VTABA,DEL,SLV,D,0.0,0.0
AI9804,VTABA,SLV,DEL,D,0.0,0.0
AI9805,VTAII,DEL,KUU,D,0.0,0.0
AI9805,VTAIT,DEL,KUU,D,0.0,0.0
AI9805,VTAIU,DEL,KUU,D,0.0,0.0
AI9805,VTAIW,DEL,KUU,D,0.0,0.0
AI9805,VTRKD,DEL,KUU,D,15.0,0.0
AI9805,VTRKE,DEL,KUU,D,0.0,0.0
AI9805,VTRKF,DEL,KUU,D,0.0,0.0
AI9805,VTRKG,DEL,KUU,D,0.0,0.0
AI9805,VTRKH,DEL,KUU,D,0.0,0.0
AI9805,VTRKK,DEL,KUU,D,0.0,0.0
AI9806,VTAIT,KUU,DEL,D,0.0,0.0
AI9806,VTAIU,KUU,DEL,D,0.0,0.0
AI9806,VTRKD,KUU,DEL,D,0.0,0.0
AI9806,VTRKE,KUU,DEL,D,0.0,0.0
AI9806,VTRKF,KUU,DEL,D,0.0,0.0
AI9806,VTRKG,KUU,DEL,D,0.0,0.0
AI9806,VTRKH,KUU,DEL,D,0.0,0.0
AI9806,VTRKK,KUU,DEL,D,0.0,0.0
AI9807,VTAIT,KUU,IXC,D,0.0,0.0
AI9807,VTAIU,KUU,IXC,D,0.0,0.0
AI9807,VTRKD,KUU,IXC,D,0.0,0.0
AI9807,VTRKE,KUU,IXC,D,0.0,0.0
AI9807,VTRKH,KUU,IXC,D,0.0,0.0
AI9807,VTRKK,KUU,IXC,D,0.0,0.0
AI9808,VTAIT,IXC,KUU,D,0.0,0.0
AI9808,VTAIU,IXC,KUU,D,0.0,0.0
AI9808,VTRKD,IXC,KUU,D,0.0,0.0
AI9808,VTRKE,IXC,KUU,D,0.0,0.0
AI9808,VTRKG,IXC,KUU,D,0.0,0.0
AI9808,VTRKH,IXC,KUU,D,0.0,0.0
AI9808,VTRKK,IXC,KUU,D,0.0,0.0
AI9809,VTAII,DEL,GOP,D,0.0,0.0
AI9809,VTAIT,DEL,GOP,D,0.0,0.0
AI9809,VTAIU,DEL,GOP,D,0.0,0.0
AI9809,VTRKD,DEL,GOP,D,0.0,0.0
AI9809,VTRKE,DEL,GOP,D,0.0,0.0
AI9809,VTRKF,DEL,GOP,D,0.0,0.0
AI9809,VTRKG,DEL,GOP,D,0.0,0.0
AI9809,VTRKH,DEL,GOP,D,0.0,0.0
AI9809,VTRKK,DEL,GOP,D,0.0,0.0
AI9810,VTAII,GOP,DEL,D,0.0,0.0
AI9810,VTAIT,GOP,DEL,D,0.0,0.0
AI9810,VTAIU,GOP,DEL,D,0.0,0.0
AI9810,VTAIW,GOP,DEL,D,0.0,0.0
AI9810,VTRKD,GOP,DEL,D,0.0,0.0
AI9810,VTRKE,GOP,DEL,D,0.0,0.0
AI9810,VTRKF,GOP,DEL,D,0.0,0.0
AI9810,VTRKG,GOP,DEL,D,0.0,0.0
AI9810,VTRKK,GOP,DEL,D,0.0,0.0
AI9813,VTAII,DEL,DHM,D,0.0,34.0
AI9813,VTAIT,DEL,DHM,D,0.0,44.0
AI9813,VTAIU,DEL,DHM,D,220.0,62.0
AI9813,VTRKD,DEL,DHM,D,0.0,5.0
AI9813,VTRKE,DEL,DHM,D,11.0,12.0
AI9813,VTRKF,DEL,DHM,D,0.0,6.0
AI9813,VTRKG,DEL,DHM,D,8.0,7.0
AI9813,VTRKK,DEL,DHM,D,0.0,24.0
AI9814,VTRKK,DHM,DEL,D,0.0,0.0
AI9815,VTABA,DEL,PGH,D,10.0,0.0
AI9815,VTAII,DEL,PGH,D,0.0,0.0
AI9815,VTAIT,DEL,PGH,D,0.0,0.0
AI9815,VTAIW,DEL,PGH,D,0.0,0.0
AI9815,VTRKD,DEL,PGH,D,0.0,0.0
AI9815,VTRKE,DEL,PGH,D,0.0,0.0
AI9815,VTRKF,DEL,PGH,D,5.0,0.0
AI9815,VTRKG,DEL,PGH,D,0.0,0.0
AI9815,VTRKK,DEL,PGH,D,0.0,0.0
AI9816,VTABA,PGH,DEL,D,0.0,0.0
AI9816,VTAII,PGH,DEL,D,0.0,0.0
AI9816,VTAIT,PGH,DEL,D,0.0,0.0
AI9816,VTAIW,PGH,DEL,D,0.0,0.0
AI9816,VTRKD,PGH,DEL,D,0.0,0.0
AI9816,VTRKE,PGH,DEL,D,0.0,0.0
AI9816,VTRKF,PGH,DEL,D,0.0,0.0
AI9816,VTRKG,PGH,DEL,D,0.0,0.0
AI9816,VTRKK,PGH,DEL,D,0.0,0.0
AI9823,VTAII,PGH,DED,D,0.0,0.0
AI9823,VTAIT,PGH,DED,D,0.0,0.0
AI9823,VTAIW,PGH,DED,D,0.0,0.0
AI9823,VTRKD,PGH,DED,D,0.0,0.0
AI9823,VTRKF,PGH,DED,D,0.0,0.0
AI9823,VTRKK,PGH,DED,D,0.0,0.0
AI9824,VTAII,DED,PGH,D,0.0,0.0
AI9824,VTAIT,DED,PGH,D,0.0,0.0
AI9824,VTAIW,DED,PGH,D,0.0,0.0
AI9824,VTRKD,DED,PGH,D,0.0,0.0
AI9824,VTRKE,DED,PGH,D,0.0,0.0
AI9824,VTRKF,DED,PGH,D,0.0,0.0
AI9824,VTRKG,DED,PGH,D,0.0,0.0
AI9824,VTRKK,DED,PGH,D,0.0,0.0
AI9827,VTRKD,DEL,LUH,D,0.0,0.0
AI9827,VTRKK,DEL,LUH,D,0.0,0.0
AI9828,VTRKK,LUH,DEL,D,0.0,0.0
AI9829,VTAIT,BKB,JAI,D,0.0,0.0
AI9829,VTAIU,BKB,JAI,D,0.0,0.0
AI9829,VTAIW,BKB,JAI,D,0.0,0.0
AI9829,VTRKD,BKB,JAI,D,0.0,0.0
AI9829,VTRKE,BKB,JAI,D,0.0,0.0
AI9830,VTAIU,JAI,BKB,D,0.0,0.0
AI9830,VTAIW,JAI,BKB,D,0.0,0.0
AI9830,VTRKD,JAI,BKB,D,0.0,0.0
AI9830,VTRKE,JAI,BKB,D,0.0,0.0
AI9830,VTRKG,JAI,BKB,D,0.0,0.0
AI9833,VTAIT,DEL,BKB,D,0.0,0.0
AI9833,VTAIU,DEL,BKB,D,0.0,0.0
AI9833,VTAIW,DEL,BKB,D,15.0,0.0
AI9833,VTRKD,DEL,BKB,D,0.0,0.0
AI9833,VTRKE,DEL,BKB,D,0.0,0.0
AI9833,VTRKK,DEL,BKB,D,0.0,0.0
AI9834,VTAIU,BKB,DEL,D,0.0,0.0
AI9834,VTAIW,BKB,DEL,D,0.0,0.0
AI9834,VTRKD,BKB,DEL,D,0.0,0.0
AI9834,VTRKG,BKB,DEL,D,0.0,0.0
AI9834,VTRKK,BKB,DEL,D,0.0,0.0
AI9835,VTABA,DEL,IXP,D,0.0,0.0
AI9835,VTAII,DEL,IXP,D,0.0,0.0
AI9835,VTAIU,DEL,IXP,D,0.0,0.0
AI9835,VTRKG,DEL,IXP,D,10.0,0.0
AI9836,VTAII,IXP,DEL,D,0.0,0.0
AI9836,VTRKG,IXP,DEL,D,0.0,0.0
AI9837,VTAIT,DEL,LUH,D,0.0,0.0
AI9837,VTAIU,DEL,LUH,D,0.0,0.0
AI9837,VTAIW,DEL,LUH,D,0.0,0.0
AI9837,VTRKD,DEL,LUH,D,0.0,0.0
AI9837,VTRKF,DEL,LUH,D,4.0,0.0
AI9837,VTRKG,DEL,LUH,D,0.0,0.0
AI9838,VTAIT,LUH,DEL,D,1.0,0.0
AI9838,VTAIU,LUH,DEL,D,0.0,0.0
AI9838,VTAIW,LUH,DEL,D,0.0,0.0
AI9838,VTRKF,LUH,DEL,D,0.0,0.0
AI9838,VTRKG,LUH,DEL,D,0.0,0.0
AI9851,VTABA,DEL,IXP,D,0.0,0.0
AI9857,VTAII,DEL,DED,D,0.0,0.0
AI9857,VTAIT,DEL,DED,D,15.0,140.0
AI9857,VTAIU,DEL,DED,D,0.0,0.0
AI9857,VTAIW,DEL,DED,D,20.0,97.0
AI9857,VTRKD,DEL,DED,D,0.0,0.0
AI9857,VTRKF,DEL,DED,D,13.0,88.0
AI9857,VTRKG,DEL,DED,D,3.0,519.0
AI9857,VTRKK,DEL,DED,D,0.0,0.0
AI9858,VTAII,DED,DEL,D,0.0,0.0
AI9858,VTAIT,DED,DEL,D,0.0,0.0
AI9858,VTAIU,DED,DEL,D,0.0,0.0
AI9858,VTAIW,DED,DEL,D,0.0,0.0
AI9858,VTRKD,DED,DEL,D,0.0,0.0
AI9858,VTRKF,DED,DEL,D,0.0,0.0
AI9858,VTRKG,DED,DEL,D,0.0,0.0
AI9858,VTRKK,DED,DEL,D,0.0,0.0
AI9867,VTAIV,HYD,PNQ,D,49.0,0.0
AI9867,VTAIY,HYD,PNQ,D,0.0,0.0
AI9867,VTAIZ,HYD,PNQ,D,0.0,0.0
AI9867,VTRKC,HYD,PNQ,D,24.0,0.0
AI9867,VTRKL,HYD,PNQ,D,0.0,0.0
AI9867,VTRKM,HYD,PNQ,D,15.0,0.0
AI9868,VTAIV,PNQ,HYD,D,0.0,0.0
AI9868,VTAIY,PNQ,HYD,D,0.0,0.0
AI9868,VTAIZ,PNQ,HYD,D,0.0,0.0
AI9868,VTRKC,PNQ,HYD,D,0.0,0.0
AI9868,VTRKL,PNQ,HYD,D,0.0,0.0
AI9868,VTRKM,PNQ,HYD,D,0.0,0.0
AI9869,VTAIV,HYD,SAG,D,0.0,0.0
AI9869,VTAIY,HYD,SAG,D,0.0,0.0
AI9869,VTAIZ,HYD,SAG,D,0.0,0.0
AI9869,VTRKC,HYD,SAG,D,0.0,0.0
AI9869,VTRKF,HYD,SAG,D,0.0,0.0
AI9869,VTRKL,HYD,SAG,D,0.0,0.0
AI9869,VTRKM,HYD,SAG,D,22.0,0.0
AI9871,VTAIV,HYD,ISK,D,324.0,0.0
AI9871,VTAIV,ISK,AMD,D,0.0,0.0
AI9871,VTAIY,HYD,ISK,D,0.0,0.0
AI9871,VTAIY,ISK,AMD,D,0.0,0.0
AI9871,VTAIZ,HYD,ISK,D,2.0,0.0
AI9871,VTAIZ,ISK,AMD,D,0.0,0.0
AI9871,VTRKC,HYD,ISK,D,54.0,0.0
AI9871,VTRKC,ISK,AMD,D,0.0,0.0
AI9871,VTRKL,HYD,ISK,D,8.0,0.0
AI9871,VTRKL,ISK,AMD,D,0.0,0.0
AI9871,VTRKM,HYD,ISK,D,0.0,0.0
AI9871,VTRKM,ISK,AMD,D,0.0,0.0
AI9872,VTAIV,AMD,ISK,D,0.0,0.0
AI9872,VTAIV,ISK,HYD,D,0.0,0.0
AI9872,VTAIY,AMD,ISK,D,0.0,0.0
AI9872,VTAIZ,AMD,ISK,D,0.0,0.0
AI9872,VTAIZ,ISK,HYD,D,0.0,0.0
AI9872,VTRKC,AMD,ISK,D,5.0,0.0
AI9872,VTRKC,ISK,HYD,D,0.0,0.0
AI9872,VTRKL,AMD,ISK,D,0.0,0.0
AI9872,VTRKL,ISK,HYD,D,0.0,0.0
AI9872,VTRKM,AMD,ISK,D,0.0,0.0
AI9872,VTRKM,ISK,HYD,D,0.0,0.0
AI9875,VTAIV,HYD,KLH,D,0.0,0.0
AI9875,VTAIY,HYD,KLH,D,128.0,0.0
AI9875,VTAIZ,HYD,KLH,D,0.0,0.0
AI9875,VTRKC,HYD,KLH,D,0.0,0.0
AI9875,VTRKF,HYD,KLH,D,0.0,0.0
AI9875,VTRKL,HYD,KLH,D,50.0,0.0
AI9875,VTRKM,HYD,KLH,D,1.0,0.0
IX0011,VTAXI,IXM,DEL,D,0.0,0.0
IX0011,VTAXP,IXM,DEL,D,1.0,0.0
IX0011,VTAXR,IXM,DEL,D,0.0,0.0
IX0011,VTAXX,IXM,DEL,D,0.0,0.0
IX0011,VTAXZ,IXM,DEL,D,0.0,0.0
IX0011,VTAYC,IXM,DEL,D,0.0,0.0
IX0011,VTGHB,IXM,DEL,D,0.0,0.0
IX0011,VTGHC,IXM,DEL,D,0.0,0.0
IX0011,VTGHI,IXM,DEL,D,0.0,0.0
IX0012,VTAXI,DEL,IXM,D,238.0,0.0
IX0012,VTAXP,DEL,IXM,D,103.0,23.0
IX0012,VTAXR,DEL,IXM,D,0.0,0.0
IX0012,VTAXX,DEL,IXM,D,0.0,0.0
IX0012,VTAXZ,DEL,IXM,D,106.0,0.0
IX0012,VTAYC,DEL,IXM,D,125.0,0.0
IX0012,VTAYD,DEL,IXM,D,23.0,0.0
IX0012,VTGHB,DEL,IXM,D,2.0,0.0
IX0012,VTGHC,DEL,IXM,D,0.0,0.0
IX0012,VTGHI,DEL,IXM,D,0.0,0.0
IX0013,VTAXP,CJB,DEL,D,0.0,0.0
IX0013,VTAXR,CJB,DEL,D,0.0,0.0
IX0013,VTAXX,CJB,DEL,D,0.0,0.0
IX0013,VTAXZ,CJB,DEL,D,0.0,0.0
IX0013,VTAYC,CJB,DEL,D,0.0,0.0
IX0013,VTAYD,CJB,DEL,D,0.0,0.0
IX0013,VTGHB,CJB,DEL,D,0.0,0.0
IX0013,VTGHC,CJB,DEL,D,0.0,0.0
IX0013,VTGHD,CJB,DEL,D,0.0,0.0
IX0013,VTGHI,CJB,DEL,D,0.0,0.0
IX0014,VTAXP,DEL,CJB,D,632.0,39.0
IX0014,VTAXR,DEL,CJB,D,0.0,0.0
IX0014,VTAXX,DEL,CJB,D,353.0,0.0
IX0014,VTAXZ,DEL,CJB,D,0.0,0.0
IX0014,VTAYC,DEL,CJB,D,2092.0,39.0
IX0014,VTAYD,DEL,CJB,D,598.0,0.0
IX0014,VTGHB,DEL,CJB,D,222.0,14.0
IX0014,VTGHC,DEL,CJB,D,1275.0,0.0
IX0014,VTGHD,DEL,CJB,D,0.0,0.0
IX0014,VTGHI,DEL,CJB,D,621.0,0.0
IX0021,VTAXI,VGA,BOM,D,0.0,0.0
IX0021,VTAXN,VGA,BOM,D,0.0,0.0
IX0021,VTAXP,VGA,BOM,D,0.0,0.0
IX0021,VTAXT,VGA,BOM,D,0.0,0.0
IX0021,VTAXW,VGA,BOM,D,0.0,0.0
IX0021,VTAYA,VGA,BOM,D,0.0,0.0
IX0021,VTAYD,VGA,BOM,D,0.0,0.0
IX0021,VTGHD,VGA,BOM,D,0.0,0.0
IX0022,VTAXI,BOM,VGA,D,0.0,0.0
IX0022,VTAXM,BOM,VGA,D,0.0,0.0
IX0022,VTAXN,BOM,VGA,D,0.0,0.0
IX0022,VTAXP,BOM,VGA,D,0.0,0.0
IX0022,VTAXW,BOM,VGA,D,0.0,0.0
IX0022,VTAYA,BOM,VGA,D,0.0,0.0
IX0022,VTGHD,BOM,VGA,D,0.0,0.0
IX0115,VTAXI,DEL,AUH,D,5172.0,0.0
IX0115,VTAXP,DEL,AUH,D,1296.0,0.0
IX0115,VTAXR,DEL,AUH,D,5449.0,0.0
IX0115,VTAXX,DEL,AUH,D,1080.0,0.0
IX0115,VTAYB,DEL,AUH,D,2930.0,0.0
IX0115,VTAYC,DEL,AUH,D,5380.0,0.0
IX0115,VTGHB,DEL,AUH,D,3097.0,0.0
IX0115,VTGHC,DEL,AUH,D,5660.0,0.0
IX0115,VTGHD,DEL,AUH,D,2495.0,0.0
IX0115,VTGHE,DEL,AUH,D,2256.0,0.0
IX0115,VTGHI,DEL,AUH,D,4105.0,0.0
IX0116,VTAXI,AUH,DEL,I,0.0,0.0
IX0116,VTAXM,AUH,DEL,I,0.0,0.0
IX0116,VTAXP,AUH,DEL,I,0.0,0.0
IX0116,VTAXT,AUH,DEL,I,0.0,0.0
IX0116,VTAXX,AUH,DEL,I,0.0,0.0
IX0116,VTAXZ,AUH,DEL,I,0.0,0.0
IX0116,VTAYB,AUH,DEL,I,0.0,0.0
IX0116,VTGHC,AUH,DEL,I,0.0,0.0
IX0116,VTGHD,AUH,DEL,I,0.0,0.0
IX0116,VTGHE,AUH,DEL,I,0.0,0.0
IX0116,VTGHI,AUH,DEL,I,0.0,0.0
IX0141,VTAXI,DEL,DXB,D,735.0,0.0
IX0141,VTAXM,DEL,DXB,D,909.0,0.0
IX0141,VTAXP,DEL,DXB,D,1769.0,0.0
IX0141,VTAXT,DEL,DXB,D,213.0,0.0
IX0141,VTAXX,DEL,DXB,D,326.0,0.0
IX0141,VTAXZ,DEL,DXB,D,2216.0,0.0
IX0141,VTAYB,DEL,DXB,D,2289.0,0.0
IX0141,VTGHB,DEL,DXB,D,0.0,0.0
IX0141,VTGHC,DEL,DXB,D,434.0,0.0
IX0141,VTGHD,DEL,DXB,D,0.0,0.0
IX0141,VTGHI,DEL,DXB,D,880.0,0.0
IX0142,VTAXI,DXB,DEL,I,0.0,0.0
IX0142,VTAXP,DXB,DEL,I,20.0,0.0
IX0142,VTAXR,DXB,DEL,I,0.0,0.0
IX0142,VTAXX,DXB,DEL,I,0.0,0.0
IX0142,VTAXZ,DXB,DEL,I,0.0,0.0
IX0142,VTAYB,DXB,DEL,I,5.0,0.0
IX0142,VTAYC,DXB,DEL,I,0.0,0.0
IX0142,VTAYD,DXB,DEL,I,0.0,0.0
IX0142,VTGHB,DXB,DEL,I,0.0,0.0
IX0142,VTGHC,DXB,DEL,I,0.0,0.0
IX0142,VTGHD,DXB,DEL,I,113.0,0.0
IX0142,VTGHE,DXB,DEL,I,0.0,0.0
IX0142,VTGHI,DXB,DEL,I,0.0,0.0
IX0171,VTAXH,STV,SHJ,D,0.0,0.0
IX0171,VTAXJ,STV,SHJ,D,0.0,0.0
IX0171,VTAXN,STV,SHJ,D,0.0,0.0
IX0171,VTAXQ,STV,SHJ,D,0.0,0.0
IX0171,VTAXW,STV,SHJ,D,0.0,0.0
IX0171,VTAXX,STV,SHJ,D,0.0,0.0
IX0171,VTAXZ,STV,SHJ,D,0.0,0.0
IX0171,VTAYA,STV,SHJ,D,0.0,0.0
IX0171,VTAYB,STV,SHJ,D,0.0,0.0
IX0171,VTAYC,STV,SHJ,D,0.0,0.0
IX0171,VTAYD,STV,SHJ,D,0.0,0.0
IX0171,VTGHF,STV,SHJ,D,0.0,0.0
IX0172,VTAXH,SHJ,STV,I,0.0,0.0
IX0172,VTAXJ,SHJ,STV,I,0.0,0.0
IX0172,VTAXN,SHJ,STV,I,0.0,0.0
IX0172,VTAXQ,SHJ,STV,I,0.0,0.0
IX0172,VTAXW,SHJ,STV,I,0.0,0.0
IX0172,VTAXZ,SHJ,STV,I,0.0,0.0
IX0172,VTAYA,SHJ,STV,I,0.0,0.0
IX0172,VTAYB,SHJ,STV,I,0.0,0.0
IX0172,VTAYC,SHJ,STV,I,0.0,0.0
IX0172,VTAYD,SHJ,STV,I,0.0,0.0
IX0172,VTGHD,SHJ,STV,I,0.0,0.0
IX0172,VTGHF,SHJ,STV,I,0.0,0.0
IX0172,VTGHK,SHJ,STV,I,0.0,0.0
IX0183,VTAXH,VNS,SHJ,D,0.0,0.0
IX0183,VTAXQ,VNS,SHJ,D,0.0,0.0
IX0183,VTAXU,VNS,SHJ,D,0.0,0.0
IX0183,VTAXW,VNS,SHJ,D,0.0,0.0
IX0183,VTAXX,VNS,SHJ,D,0.0,0.0
IX0183,VTAYA,VNS,SHJ,D,0.0,0.0
IX0183,VTAYB,VNS,SHJ,D,0.0,0.0
IX0183,VTGHD,VNS,SHJ,D,0.0,0.0
IX0183,VTGHF,VNS,SHJ,D,0.0,0.0
IX0183,VTGHI,VNS,SHJ,D,0.0,0.0
IX0183,VTGHK,VNS,SHJ,D,0.0,0.0
IX0184,VTAXH,SHJ,VNS,I,0.0,0.0
IX0184,VTAXQ,SHJ,VNS,I,0.0,0.0
IX0184,VTAXU,SHJ,VNS,I,200.0,0.0
IX0184,VTAXW,SHJ,VNS,I,0.0,0.0
IX0184,VTAXX,SHJ,VNS,I,0.0,0.0
IX0184,VTAYA,SHJ,VNS,I,0.0,0.0
IX0184,VTAYB,SHJ,VNS,I,0.0,0.0
IX0184,VTGHD,SHJ,VNS,I,0.0,0.0
IX0184,VTGHF,SHJ,VNS,I,0.0,0.0
IX0184,VTGHI,SHJ,VNS,I,0.0,0.0
IX0184,VTGHK,SHJ,VNS,I,0.0,0.0
IX0187,VTAXH,IXC,SHJ,D,0.0,0.0
IX0187,VTAXQ,IXC,SHJ,D,0.0,0.0
IX0187,VTAXU,IXC,SHJ,D,0.0,0.0
IX0187,VTAXX,IXC,SHJ,D,0.0,0.0
IX0187,VTAYC,IXC,SHJ,D,0.0,0.0
IX0187,VTAYD,IXC,SHJ,D,0.0,0.0
IX0188,VTAXH,SHJ,IXC,I,0.0,0.0
IX0188,VTAXQ,SHJ,IXC,I,0.0,0.0
IX0188,VTAXU,SHJ,IXC,I,0.0,0.0
IX0188,VTAXW,SHJ,IXC,I,0.0,0.0
IX0188,VTAXX,SHJ,IXC,I,0.0,0.0
IX0188,VTAYA,SHJ,IXC,I,0.0,0.0
IX0188,VTAYB,SHJ,IXC,I,0.0,0.0
IX0188,VTAYC,SHJ,IXC,I,0.0,0.0
IX0188,VTAYD,SHJ,IXC,I,0.0,0.0
IX0188,VTGHF,SHJ,IXC,I,0.0,0.0
IX0188,VTGHK,SHJ,IXC,I,0.0,0.0
IX0191,VTAXM,ATQ,DXB,D,0.0,0.0
IX0191,VTAXT,ATQ,DXB,D,0.0,0.0
IX0191,VTAXU,ATQ,DXB,D,0.0,0.0
IX0191,VTAXW,ATQ,DXB,D,0.0,0.0
IX0191,VTAXX,ATQ,DXB,D,0.0,0.0
IX0191,VTAYB,ATQ,DXB,D,0.0,0.0
IX0191,VTAYC,ATQ,DXB,D,0.0,0.0
IX0191,VTGHD,ATQ,DXB,D,0.0,0.0
IX0191,VTGHF,ATQ,DXB,D,0.0,0.0
IX0191,VTGHK,ATQ,DXB,D,0.0,0.0
IX0192,VTAXH,DXB,ATQ,I,0.0,0.0
IX0192,VTAXM,DXB,ATQ,I,0.0,0.0
IX0192,VTAXT,DXB,ATQ,I,113.0,0.0
IX0192,VTAXU,DXB,ATQ,I,275.0,0.0
IX0192,VTAXW,DXB,ATQ,I,0.0,0.0
IX0192,VTAXX,DXB,ATQ,I,0.0,0.0
IX0192,VTAYB,DXB,ATQ,I,328.0,0.0
IX0192,VTAYC,DXB,ATQ,I,100.0,0.0
IX0192,VTAYD,DXB,ATQ,I,303.0,0.0
IX0192,VTGHD,DXB,ATQ,I,0.0,0.0
IX0192,VTGHF,DXB,ATQ,I,0.0,0.0
IX0192,VTGHK,DXB,ATQ,I,238.0,0.0
IX0193,VTAXM,LKO,DXB,D,0.0,0.0
IX0193,VTAXT,LKO,DXB,D,0.0,0.0
IX0193,VTAXU,LKO,DXB,D,0.0,0.0
IX0193,VTAXX,LKO,DXB,D,0.0,0.0
IX0193,VTAYB,LKO,DXB,D,0.0,0.0
IX0193,VTAYC,LKO,DXB,D,0.0,0.0
IX0193,VTAYD,LKO,DXB,D,0.0,0.0
IX0193,VTGHD,LKO,DXB,D,0.0,0.0
IX0193,VTGHK,LKO,DXB,D,0.0,0.0
IX0194,VTAXH,DXB,LKO,I,122.0,0.0
IX0194,VTAXM,DXB,LKO,I,0.0,0.0
IX0194,VTAXT,DXB,LKO,I,0.0,0.0
IX0194,VTAXU,DXB,LKO,I,0.0,0.0
IX0194,VTAXW,DXB,LKO,I,0.0,0.0
IX0194,VTAXX,DXB,LKO,I,134.0,0.0
IX0194,VTAYB,DXB,LKO,I,0.0,0.0
IX0194,VTAYC,DXB,LKO,I,0.0,0.0
IX0194,VTAYD,DXB,LKO,I,0.0,0.0
IX0194,VTGHD,DXB,LKO,I,111.0,0.0
IX0194,VTGHK,DXB,LKO,I,113.0,0.0
IX0195,VTAXH,JAI,DXB,D,0.0,0.0
IX0195,VTAXM,JAI,DXB,D,0.0,0.0
IX0195,VTAXT,JAI,DXB,D,0.0,0.0
